,poi_id,name,review_count,rating,price,distance,full_address,station_id
745,3YaqE9qZzE6gkQSFttWwPg,Viana,98,4.5,€€€,668.9072066907779,"['Carrer del Vidre, 7', '08002 Barcelona', 'Spain']",4a30020e6926a2ba39f88be0f6bba5cb
746,vPEOwJ4Vptq148pn3So6xA,Tucco Real Food Born,638,4.5,€,541.3868488802776,"['Carrer del Consolat de Mar, 23', '08003 Barcelona', 'Spain']",a2ad3c3ea5fb48794a4f05547bf45a87
747,zZjC2ljGiAu_iziv39TP4Q,Sensi Bistro,142,4.5,€€,587.2275833064106,"['Carrer del Regomir, 4', '08002 Barcelona', 'Spain']",a2ad3c3ea5fb48794a4f05547bf45a87
748,YhLWoV0hDmzn8QB_XRlLnA,Llamber,136,4.5,€€€,974.803311122968,"['Carrer Fusina, 5', '08003 Barcelona', 'Spain']",a2ad3c3ea5fb48794a4f05547bf45a87
749,UZReUg4UbpVQW61CrwGtZQ,Los Pergaminos,90,4.5,€€,421.5660814655837,"['Carrer Ample, 19', '08002 Barcelona', 'Spain']",a2ad3c3ea5fb48794a4f05547bf45a87
750,3RWFfNOJtNc5l1BIISaRvQ,La Bombeta,92,4.5,€€,469.78180329484474,"['Carrer de la Maquinista, 3', '08003 Barcelona', 'Spain']",a2ad3c3ea5fb48794a4f05547bf45a87
751,iUdDqea_ywON6wJFwxxApA,El Vaso de Oro,181,4.5,€€,556.6272559403617,"['Carrer de Balboa, 6', '08003 Barcelona', 'Spain']",a2ad3c3ea5fb48794a4f05547bf45a87
752,PclBoxMV0j3vApdoVxOZkw,Blavis,47,5.0,€€,961.43678527969,"['Carrer de Saragossa, 85', '08006 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
753,DLR_cnlv-6wYG7GX2vcgwA,ABaC Restaurante,103,4.0,€€€€,747.2233441667411,"['Avinguda del Tibidabo, 1', '08022 Barcelona', 'Spain']",3dc0ced3eb7d74f753eff203d02d79cd
754,jPsTTbsA4kS1ghUj2c7OFA,Macchina,88,4.5,€,1194.0093982340004,"[""Carrer d'Astúries, 17"", '08012 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
755,2KssPnhb2RyCEUxdWVasGg,Petit Bangkok,31,4.5,€€,908.5208167745935,"['Carrer de Vallirana, 29', '08006 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
756,tRXlYJESGwC1ONmk2f1g_w,Chivuo's,36,4.5,€€,1038.5570803342816,"[""Carrer del Torrent de L'olla, 175"", '08012 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
757,CD_546rfVfU-lWa7L3OkjQ,Spoonik,20,4.5,€€€€,702.746610261332,"['Plaça de Lesseps, s/n', '08023 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
758,Q3AZV4cLPrV9wF_kCKQf8Q,La Panxa del Bisbe,77,5.0,€€,1015.1965008454076,"['Carrer del Torrent de les Flors, 158', '08024 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
759,jdMzA42eInxefXQyI0w1kg,Caffe di San Marco,3,5.0,€€,158.29453860633524,"['Avenida República Argentina, 268', '08023 Barcelona', 'Spain']",3dc0ced3eb7d74f753eff203d02d79cd
760,71nrjmcVFBjBwlv1Js1szw,Asador de Aranda,34,4.0,€€€,929.3761774929635,"['Avinguda del Tibidabo, 31', '08022 Barcelona', 'Spain']",3dc0ced3eb7d74f753eff203d02d79cd
761,RBUTXXDCVeP6uUWwMaLoLg,La Trini,36,4.0,€€,1300.1225693737306,"['Carrer de Verdi, 30', '08012 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
762,b7i48vmZbcstt9qNY4VnuQ,Quick Greek,11,4.5,,1197.871313744881,"[""Carrer d'Astúries, 67"", '08012 Barcelona', 'Spain']",3dc0ced3eb7d74f753eff203d02d79cd
763,qwMp1dPG2COsIygmYBxHyA,Gasterea,103,4.5,€,1273.0224316800923,"['Carrer de Verdi, 39', '08012 Barcelona', 'Spain']",3dc0ced3eb7d74f753eff203d02d79cd
764,EQTXjEA3srYvRABR7XhJ7Q,Dalt de Tot,13,4.5,€,890.8066068636456,"['Carrer de Saragossa, 66', '08006 Barcelona', 'Spain']",3dc0ced3eb7d74f753eff203d02d79cd
765,6mUlW78H9zfQ7c04lIYkSQ,Ben Tips,2,4.0,€,54.1243222898618,"['Avinguda de la Republica Argentina, 104', '08023 Barcelona', 'Spain']",3dc0ced3eb7d74f753eff203d02d79cd
766,lf1Lu1NZKUUpoYb14b18mw,Lukumas,17,4.5,€,1066.5042092542808,"[""Carrer del Torrent de l'Olla, 169"", '08012 Barcelona', 'Spain']",3dc0ced3eb7d74f753eff203d02d79cd
767,I-bnswT-eOQvTJtsth-bWw,Kibuka,32,4.0,€€,1161.8324972813457,"['Carrer de Verdi, 64', '08012 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
768,QVWbOKK8vVVzESrG-pjegQ,SMS Delícies,19,4.0,€,1195.4489531737097,"[""Carrer d'Astúries, 33"", '08012 Barcelona', 'Spain']",3dc0ced3eb7d74f753eff203d02d79cd
769,QyhxZ3ZnbUikCiUQcMq8dw,Bar Casi,62,4.5,€€,933.3306036434689,"['Carrer de Massens, 70', '08024 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
770,dd5MUVEeAT0J3aANuJUK0Q,Can Tresó,28,4.5,€€,1205.5027755929236,"[""Carrer d'Astúries, 18"", '08012 Barcelona', 'Spain']",3dc0ced3eb7d74f753eff203d02d79cd
771,36sni2OSBScDWqn2FmUQ7w,Hidalgo,22,4.5,€€,816.0665487753912,"['Carrer de Balmes, 396', '08022 Barcelona', 'Spain']",3dc0ced3eb7d74f753eff203d02d79cd
772,f9J-OHNfgdhSUkVWZbtIWw,La Pepita,573,4.5,€€,1079.8015838846586,"['Carrer de Còrsega, 343', '08037 Barcelona', 'Spain']",206772325f1d9ef3f1d490a20debc2b0
773,dQrnN_DMhmq9jnEZ79VXag,Taverna El Glop,142,4.5,€€,383.78227012877363,"['Carrer de Sant Lluís, 24', '08012 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
774,XLoAGC_WAxuZdibmIJI0jQ,Cerveseria Catalluna,11,4.5,€,281.43822147388164,"[""Carrer de l'Encarnació, 21"", '08012 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
775,Uw2iYNJftxP8TzXl6YFohA,Gata Mala,142,5.0,€,193.99319091341872,"['Carrer de Rabassa, 37', '08024 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
776,tRXlYJESGwC1ONmk2f1g_w,Chivuo's,36,4.5,€€,257.36578336901124,"[""Carrer del Torrent de L'olla, 175"", '08012 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
777,Q5ZlJfDdmfzXErl5sMFhUA,Rabipelao Gracia- Le Rabipelè,27,4.5,€,470.4566251133763,"['Carrer de Torrente de Vidalet, 22', '08012 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
778,_V4WdG3aWdiVDnRSYNFd1A,Lluritu,12,5.0,,310.15756610104785,"['Carrer del Torrent de les Flors, 71', '08024 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
779,h4h0YrW5tJikbgDnrXnYCg,Botafumeiro,193,4.0,€€€€,732.8785010225062,"['Carrer Gran de Gràcia, 81', '08012 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
780,RBUTXXDCVeP6uUWwMaLoLg,La Trini,36,4.0,€€,338.46636950661355,"['Carrer de Verdi, 30', '08012 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
781,jPsTTbsA4kS1ghUj2c7OFA,Macchina,88,4.5,€,468.7147431899867,"[""Carrer d'Astúries, 17"", '08012 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
782,I-bnswT-eOQvTJtsth-bWw,Kibuka,32,4.0,€€,214.24137308800601,"['Carrer de Verdi, 64', '08012 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
783,ua_vs5YUxCfFDeaWmI1bKQ,Messié Sin Gluten,49,5.0,€,717.8562025586704,"['Carrer de Siracusa, 15', '08012 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
784,lf1Lu1NZKUUpoYb14b18mw,Lukumas,17,4.5,€,265.5709354490105,"[""Carrer del Torrent de l'Olla, 169"", '08012 Barcelona', 'Spain']",3dc0ced3eb7d74f753eff203d02d79cd
785,Y4rmfWSJTmOWb0FwuLgFeQ,Elephanta,33,4.5,€€,328.572128616881,"[""Carrer del Torrent d'en Vidalet, 37"", '08012 Barcelona', 'Spain']",206772325f1d9ef3f1d490a20debc2b0
786,PclBoxMV0j3vApdoVxOZkw,Blavis,47,5.0,€€,813.0916495599137,"['Carrer de Saragossa, 85', '08006 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
787,Q3AZV4cLPrV9wF_kCKQf8Q,La Panxa del Bisbe,77,5.0,€€,313.25701170591105,"['Carrer del Torrent de les Flors, 158', '08024 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
788,CD_546rfVfU-lWa7L3OkjQ,Spoonik,20,4.5,€€€€,426.01300348134635,"['Plaça de Lesseps, s/n', '08023 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
789,b7i48vmZbcstt9qNY4VnuQ,Quick Greek,11,4.5,,295.88546545130407,"[""Carrer d'Astúries, 67"", '08012 Barcelona', 'Spain']",3dc0ced3eb7d74f753eff203d02d79cd
790,O72KgFhJsU5oPwZ5kyTjfQ,Cantina Machito,40,3.5,€€,330.7093014261614,"['Carrer de Torrijos, 47', '08012 Barcelona', 'Spain']",206772325f1d9ef3f1d490a20debc2b0
791,sS6_DaZzChfJZWeNYT6F-w,Mama's Cafe,64,4.0,€€,493.9882269927532,"['Carrer de Torrijos, 26', '08012 Barcelona', 'Spain']",ab5aed96eeda51ba68ab88cfeb6d6201
792,dxESYw6ai6mnkXDicW9GRA,Portonovo Silvestre,94,4.0,€€,148.92751361838148,"['Carrer de la Creu Coberta, 37', '08014 Barcelona', 'Spain']",e964297fbcd2fc96bb6632e5a530d0df
793,I-c4V9IEE9KZ4ZmhoA9rDQ,Zarautz,125,4.5,€€,386.5818729617754,"[""Carrer de l'Elisi, 13"", '08014 Barcelona', 'Spain']",bd53dacde784bdd4a6fbea912d0fff75
794,aoEg4PvrEMUSYUDgCcrgvg,Bodega 1900,149,4.5,€€,771.6541501878322,"['Carrer de Tamarit, 91', '08015 Barcelona', 'Spain']",e964297fbcd2fc96bb6632e5a530d0df
795,ioeSUAb2WZZpaq-IPJqWdg,Tickets,201,4.5,€€€€,799.4177428780354,"['Avenida del Paral·lel, 164', '08015 Barcelona', 'Spain']",e964297fbcd2fc96bb6632e5a530d0df
796,JaR1U6wMT1xY07hTLmJoyQ,Comolocomo,5,4.5,€,5.307629573486968e-09,"['Carrer de Tarragona, 103', '08014 Barcelona', 'Spain']",2859e381ef181038d89fdc04ef067165
797,btfM5BoVGY0ZdolGfRVEhg,Cinc Sentits,66,4.5,€€€€,489.2708058156282,"[""Carrer d'Entença, 60"", '08015 Barcelona', 'Spain']",e964297fbcd2fc96bb6632e5a530d0df
798,Hv9cJTE31RQCpZKjljGSyQ,Bodega Monumental,39,4.0,€€,267.0594346893085,"['Carrer de la Creu Coberta, 87', '08014 Barcelona', 'Spain']",bd53dacde784bdd4a6fbea912d0fff75
799,O6KFhSvL917el7uO6xzvMA,Mondoré,79,4.5,€€,601.8993129102689,"['Carrer Floridablanca, 3', '08015 Barcelona', 'Spain']",e964297fbcd2fc96bb6632e5a530d0df
800,mkWGKZg7rtMdxM5aJ1VZhw,MinE,10,4.5,€€€,313.71267733547467,"['Carrer de Béjar, 66', '08014 Barcelona', 'Spain']",bd53dacde784bdd4a6fbea912d0fff75
801,u6kzHYWVzI-ItxjD4oprfQ,Pura Brasa,44,3.5,€€,231.9723985487456,"['Gran Via de les Corts Catalanes, 373-385', '08015 Barcelona', 'Spain']",e964297fbcd2fc96bb6632e5a530d0df
802,eXaypI6moJz38iX8WaERbA,Pakta,42,4.5,€€€€,651.0387522711436,"['Carrer de Lleida, 5', '08004 Barcelona', 'Spain']",e964297fbcd2fc96bb6632e5a530d0df
803,AeEKFb0WkzeEZ5YSezeJYw,TAPS,43,5.0,€,793.1240294563344,"['Carrer de Mare de Deu del Remei, 53', '08004 Barcelona', 'Spain']",e964297fbcd2fc96bb6632e5a530d0df
804,Yz5IN4k0HphfXIy-fLQyJg,La Lola,42,3.5,€€,141.8915648198806,"['Gran Via de les Corts Catalanes, 373', '08018 Barcelona', 'Spain']",2859e381ef181038d89fdc04ef067165
805,mWU01PLkx-IYpgI_O9yY2Q,Copasetic,57,4.5,€,656.131029422268,"['Carrer de la Diputació, 55', '08015 Barcelona', 'Spain']",e964297fbcd2fc96bb6632e5a530d0df
806,DXeJgFiBsZ0_uGmSzTRIog,The Fish & Chips Shop,50,4.5,€,627.8548771215611,"['Carrer de Rocafort, 70', '08015 Barcelona', 'Spain']",e964297fbcd2fc96bb6632e5a530d0df
807,K-RMv_7q9NOLpU9CKBetcA,Filigrana,6,4.5,,119.36461660010869,"['Carrer de Tarragona, 99', '08002 Barcelona', 'Spain']",2859e381ef181038d89fdc04ef067165
808,x84ArkpkDa2nrns8P_k7sg,Petit Pau,23,5.0,€€€,569.7173163619992,"[""Carrer de l'Espanya Industrial, 22"", '08014 Barcelona', 'Spain']",614ca4a84009c33664c8489c909264f4
809,9JPRPmvcJonLyLQx7WZVbw,Morrow Coffee,21,4.5,€€,338.7120968299017,"['Gran Via de les Corts Catalanes, 403', '08015 Barcelona', 'Spain']",e964297fbcd2fc96bb6632e5a530d0df
810,Ak649oBGVtFd93MNDgoTQg,Ochobcn,35,4.5,€€,827.4640716031267,"['Carrer de Tamarit, 109', '08015 Barcelona', 'Spain']",e964297fbcd2fc96bb6632e5a530d0df
811,ymHcFpmrDm4THvNAKs2Ayg,Abrassame,32,3.0,€€€,159.8816094852227,"['Gran Vía de les Corts Catalanes, 373', '08015 Barcelona', 'Spain']",2859e381ef181038d89fdc04ef067165
812,uY7qDqn533Z0Rb3RMMBvmw,Restaurante Dopazo,4,4.5,,113.5834235306752,"['Calle Santa Coloma, 15', '08030 Barcelona', 'Spain']",dedcd93fbe85671e73c79baf58bd7fed
813,qN4roYYAOlFaJdMo5_oppQ,Several Cafè,9,4.5,€,391.19482708757914,"['Carrer Gran de Sant Andreu, 165', '08030 Barcelona', 'Spain']",dedcd93fbe85671e73c79baf58bd7fed
814,J1vHLZvSRfkNpy2x8OuVaQ,Torre Rosa,21,4.0,€€,1268.6012407393494,"['Carrer de Francesc Tàrrega, 22', '08027 Barcelona', 'Spain']",dedcd93fbe85671e73c79baf58bd7fed
815,Agqd2iwgC28vsSYDVc1cpw,Fruhling,2,3.5,€,35.274589214512005,"['Rambla Onze de Setembre, 33', '08033 Barcelona', 'Spain']",5c10c2dba1c5a8e8d9dcbb251fd8eab7
816,6V56jARxhsLSAZm37ndlGw,Restaurante Raco De L'Avi Melcior,2,4.0,€€,164.53559586843616,"['Carrer Santa Coloma, 2', '08030 Barcelona', 'Spain']",5c10c2dba1c5a8e8d9dcbb251fd8eab7
817,pSuIE7N8GL_fsQYU2tDJ-w,Nyam Nyam,1,5.0,€,244.74252627331768,"['Rambla Fabra i puig, 3', '08030 Barcelona', 'Spain']",5c10c2dba1c5a8e8d9dcbb251fd8eab7
818,UdRmo2dstOYd29Ihs5vI8w,La Vermuteria de Sant Andreu,4,4.0,€€,518.6975658326596,"['Rambla de Fabra I Puig, 51', '08030 Barcelona', 'Spain']",dedcd93fbe85671e73c79baf58bd7fed
819,9EHC-IpPtX8RpIVG5koL9g,El Colombia,3,4.5,,226.06387698033097,"['Rambla de Fabra i Puig, 1', '08030 Barcelona', 'Spain']",5c10c2dba1c5a8e8d9dcbb251fd8eab7
820,mh54lu-BBUxO3yvMi406ow,El Racó de L'Avi Melcior,2,4.0,,164.53559586843616,"['Carrer Santa Riera, 8', '08030 Barcelona', 'Spain']",ad095f2d769ae6eb8ce76db4bde21a0c
821,Aaaca0tgHhZDTRuHweZ_2w,El Celler dels Avis,1,4.0,,156.5271248298868,"['Carrer de Liuva, 47', '08030 Barcelona', 'Spain']",ad095f2d769ae6eb8ce76db4bde21a0c
822,e6bRub-8J0j5PDm55UNASA,Toca Teca,3,4.5,€,1159.1307464505946,"['Carrer Garcilaso, 172', '08027 Barcelona', 'Spain']",dedcd93fbe85671e73c79baf58bd7fed
823,Cf9JSS4N1ANbwQ1URn3Jjw,La Tapadera,1,4.0,,205.15324562259354,"['Carrer del Doctor Santponç, 48', '08030 Barcelona', 'Spain']",5c10c2dba1c5a8e8d9dcbb251fd8eab7
824,EizEqw83iFDspKv5ZvHxtw,L'Empanat,4,3.0,€,574.4029042320814,"['Carrer de Monlau, 60', '08027 Barcelona', 'Spain']",dedcd93fbe85671e73c79baf58bd7fed
825,iA6NRaTOSsXdaXylVo1ObA,Can Roca,9,4.0,€€€,497.1823719470435,"['Carrer Gran de Sant Andreu, 209', '08030 Barcelona', 'Spain']",5c10c2dba1c5a8e8d9dcbb251fd8eab7
826,a_vxwXFCQnf_qLvU740cTw,Versalles,11,3.5,€€,640.2772908478801,"['Carrer Gran de Sant Andreu, 255', '08030 Barcelona', 'Spain']",5c10c2dba1c5a8e8d9dcbb251fd8eab7
827,V5R3c-dH9T_FNn4CEAetFQ,El Ramblero,4,5.0,,964.3638155617695,"['Carrer del Pont del Treball Digne, 13', '08020 Barcelona', 'Spain']",dedcd93fbe85671e73c79baf58bd7fed
828,xtnO729keWWh7QO_70Xv5w,Marín,5,4.5,€,788.4071129241034,"['Passeig de Torras i Bages, 16', '08030 Barcelona', 'Spain']",f1aaf083aaa04498aad975bc45bdc089
829,N2gHiIoNL3p5UuWKSN8SUQ,Lagar,1,3.0,,313.481932564608,"['Carrer del Llenguadoc, 6', '08030 Barcelona', 'Spain']",5c10c2dba1c5a8e8d9dcbb251fd8eab7
830,YFz0Bhqld2zDs1Ds1FDh0w,Livingstone,1,4.0,,446.34837426961514,"['Rambla Fabra i Puig, 68', '08030 Barcelona', 'Spain']",5c10c2dba1c5a8e8d9dcbb251fd8eab7
831,e3zai01B4k-qNfMUGp4JMg,La Toscana,1,5.0,,279.89518299682106,"['Carrer Neopatria, 87', '08030 Barcelona', 'Spain']",5c10c2dba1c5a8e8d9dcbb251fd8eab7
832,8MnQHdpgFbZzb186GpsK3Q,Racó de la Vila,84,4.5,€€,736.7414642794421,"['Carrer de la Ciutat de Granada, 33', '08005 Barcelona', 'Spain']",d1d49e0df5efb64832fb29b9925ad5fe
833,wPZyT0w1qyjIWGTedCVfPw,Café Menssana,49,4.5,€,520.6040569874368,"['Carrer de Sardenya, 48', '08005 Barcelona', 'Spain']",d1d49e0df5efb64832fb29b9925ad5fe
834,ERj0VQn26os6ErTLdIq9Rw,Xiringuito Escribà,112,4.0,€€€,781.1004849032637,"['Avinguda del Litoral, 62', '08005 Barcelona', 'Spain']",d1d49e0df5efb64832fb29b9925ad5fe
835,nEkK8YUrI_xOjzE5whQ4ng,Can Dendê,71,4.5,€€,826.0888359816007,"['Carrer de la Ciutat de Granada, 44', '08005 Barcelona', 'Spain']",d1d49e0df5efb64832fb29b9925ad5fe
836,sAwptXnH05YoPbhttNY2uw,Touch Music Karaoke,10,4.5,€€,191.69850363833046,"['Carrer de Joan Miró, 8', '08005 Barcelona', 'Spain']",0d8fa3d220b325a928f1d218b3155113
837,L6WsHsr3YZeDWCGkpF8evw,La Fonda del Port Olímpic,115,3.5,€€,444.90529662309257,"['Moll de Gregal, 7', '08005 Barcelona', 'Spain']",d1d49e0df5efb64832fb29b9925ad5fe
838,nKmJb-vmkM_NtoMjwNq0sA,Els Pollos de Llull,21,4.5,€€,455.8237310618849,"['Carrer de Ramon Turró, 13', '08005 Barcelona', 'Spain']",d1d49e0df5efb64832fb29b9925ad5fe
839,Pw6fe1yj8IQZH7LaURIScw,Alsur Café & Backdoor Bar,23,4.5,€,1119.1777802817371,"['Carrer de la Ribera, 18', '08003 Barcelona', 'Spain']",0d8fa3d220b325a928f1d218b3155113
840,1yxDYPnzr6CO0sPkSBawIQ,Els Pescadors,57,4.0,€€€,1275.2763183530158,"['Plaça de Prim, 1', '08005 Barcelona', 'Spain']",d1d49e0df5efb64832fb29b9925ad5fe
841,H8T-dWbj3T8YXoOCzgMasQ,Enoteca Paco Pérez,27,4.0,€€€€,415.90913699457735,"['Carrer de la Marina, 19-21', '08005 Barcelona', 'Spain']",0d8fa3d220b325a928f1d218b3155113
842,a8zT_Tm4FOBjqk3jmRvoOA,Marina Bay,44,3.5,€€,544.7696454269193,"['Carrer de la Marina, 19 - 21', '08005 Barcelona', 'Spain']",0d8fa3d220b325a928f1d218b3155113
843,aFfm7SrlqEj7lpXR944giA,La Vela,10,3.5,€€,22.24064865168586,"[""Avinguda d'Icària, 149"", '08005 Barcelona', 'Spain']",0d8fa3d220b325a928f1d218b3155113
844,4uY5C0uElaIwMCSt0sE0qw,La Barca del Salamanca,113,3.5,€€,484.24690121041004,"['Moll de Gregall, 13-17', '08005 Barcelona', 'Spain']",d1d49e0df5efb64832fb29b9925ad5fe
845,fS0DmKFlZ3yUdO8q2erHxw,CDLC,87,3.5,€€€,688.8768640806943,"['Passeig Marítim de la Barceloneta, 32', '08003 Barcelona', 'Spain']",0d8fa3d220b325a928f1d218b3155113
846,QVkoG9gb2S-auqvmHbSttA,Arola,27,3.5,€€€€,447.16082428867225,"['Hotel Arts Barcelona', 'Carrer de la Marina, 19', '08005 Barcelona', 'Spain']",0d8fa3d220b325a928f1d218b3155113
847,l3esx4piKd8YkYe4wBwrmA,Barnabier,32,3.5,€€,400.64785873221007,"['Carrer de la Marina, 16', '08005 Barcelona', 'Spain']",0d8fa3d220b325a928f1d218b3155113
848,ejMc0P1wLZLY-hjkkkOQ2A,Ugarit,12,3.5,€€,66.04350655824348,"[""Avinguda d'Icària, 164"", '08005 Barcelona', 'Spain']",0d8fa3d220b325a928f1d218b3155113
849,R9hBpl9hSVg6GroDtxWEog,Més De Vi,12,5.0,€€€,1224.473670567015,"['Maria Aguilo, 123', '08005 Barcelona', 'Spain']",77e6513f3a43c3054c71144be4132e59
850,kqhtBwCmjSTedxE2ib_9aQ,Rio D.O.C.,11,4.5,€,581.3193316902517,"['Carrer de Sardenya, 56', '08005 Barcelona', 'Spain']",0d8fa3d220b325a928f1d218b3155113
851,Uj6Acf_MIIRcovQAeujIyQ,Rembrandt,7,4.0,€€,272.87814428127075,"['Calle Marina, 20', '08005 Barcelona', 'Spain']",0d8fa3d220b325a928f1d218b3155113
852,Km897But15kBDpm7UVKWFA,Lute Bar & Bowls,8,5.0,€,328.1576218473106,"['Carrer de Sant Medir, 9', '08028 Barcelona', 'Spain']",614ca4a84009c33664c8489c909264f4
853,x84ArkpkDa2nrns8P_k7sg,Petit Pau,23,5.0,€€€,880.9500959819435,"[""Carrer de l'Espanya Industrial, 22"", '08014 Barcelona', 'Spain']",614ca4a84009c33664c8489c909264f4
854,eGEEbp-oHSObFJK4lj4nuQ,Forn Baltà,16,4.5,€,380.7991095289949,"['Carrer de Sants, 119', '08028 Barcelona', 'Spain']",614ca4a84009c33664c8489c909264f4
855,8Iw9Gq1O1vsd7ALWPKwkTQ,La Paradeta,27,4.5,€€,691.0517737724006,"['Carrer de Riego, 27', '08014 Barcelona', 'Spain']",614ca4a84009c33664c8489c909264f4
856,ASAz0X2DqX7FHiQxyEGWug,La Mundana,25,4.5,€€,756.1898971190777,"['Carrer del Vallespir, 93', '08014 Barcelona', 'Spain']",614ca4a84009c33664c8489c909264f4
857,7To-ccFJ6RruYR9N6LuElQ,Addis Abeba,34,4.5,€,726.1648462269144,"['Carrer Vallespir, 44', '08014 Barcelona', 'Spain']",614ca4a84009c33664c8489c909264f4
858,x3sY-x6TLJRmFF-XG1NGcQ,Santa Burg,22,4.0,€€,713.6755069873337,"['Carrer Vallespir, 51', '08014 Barcelona', 'Spain']",614ca4a84009c33664c8489c909264f4
859,QpTL7vr7mc4urFqtOdRXyw,Casa Martelo,27,4.0,€€,1146.2494254279172,"['Carrer de Numància, 12', '08029 Barcelona', 'Spain']",614ca4a84009c33664c8489c909264f4
860,Kwei2ll7wphhbl5K50Wyyw,Restaurante Txalaparta,5,4.0,€€€,316.7081321856127,"['Carrer Sants, 146-152', '08028 Barcelona', 'Spain']",614ca4a84009c33664c8489c909264f4
861,Mtg4y3w4H2241mkWP0N-2A,Homo Sibaris,27,4.0,€,743.2133814587334,"['Plaça Osca, 4', '08014 Barcelona', 'Spain']",614ca4a84009c33664c8489c909264f4
862,5KKqoni4Il5d2U0qYNjhhA,De Angelis,16,4.5,€€,898.1390575767716,"['Carretera de Collblanc, 48', '08903 Hospitalet de Llobregat', 'Spain']",614ca4a84009c33664c8489c909264f4
863,0_TF__1MgiRQ5XZDXGj4rA,La Maison Belge,6,4.5,€€,320.06251130526476,"['Rambla del Brasil, 55', '08028 Barcelona', 'Spain']",614ca4a84009c33664c8489c909264f4
864,EiCbsH9Y-E9RAZDF7-j3tQ,Terra d'Escudella,19,4.5,€,767.003734835555,"['Carrer de Premià, 20', '08014 Barcelona', 'Spain']",614ca4a84009c33664c8489c909264f4
865,UJd6YRSL4F886nLvCzP0SA,El Cóm,10,4.5,€€,906.5463343331335,"['Carrer Progres, 9', ""08904 L'Hospitalet de Llobregat"", 'Spain']",614ca4a84009c33664c8489c909264f4
866,RYFQjuDPEzSPrj56MfXdKQ,Taller de Tapas,29,3.5,€€,671.1283646009393,"['Travessera de les Corts 64', '08028 Barcelona', 'Spain']",614ca4a84009c33664c8489c909264f4
867,5SxlHKX1Vh-LyJKI_ZrmAA,La Bodegueta de Cal Pep,5,4.5,,310.85402786406166,"['Carrer de Canalejas, 12', '08028 Barcelona', 'Spain']",614ca4a84009c33664c8489c909264f4
868,okIepECTjVJOuW4L5hgNUA,La Riera,6,4.5,€€,625.2712389006593,"['Carrer Regent Mendieta, 15', '08028 Barcelona', 'Spain']",614ca4a84009c33664c8489c909264f4
869,pFHnHyaUySUdkWQWVYGk6A,Triki Trac,10,4.5,,1146.4407569167201,"['Carrer de Numància, 8-10', '08029 Barcelona', 'Spain']",b745f8d58596de1ac5969e7b77a5c84c
870,yVQ6_L4MqxD499hkYhuQUg,Mitja Galta,5,5.0,€€€,874.2025142164108,"['Carrer de la  Constitutió, 181', '08014 Barcelona', 'Spain']",614ca4a84009c33664c8489c909264f4
871,90Uq4_p0HfM70yGSTt3g2w,La Tere,12,5.0,,694.2800174914968,"['Carrer de Riego, 25', '08014 Barcelona', 'Spain']",614ca4a84009c33664c8489c909264f4
872,a_vxwXFCQnf_qLvU740cTw,Versalles,11,3.5,€€,331.0062497176547,"['Carrer Gran de Sant Andreu, 255', '08030 Barcelona', 'Spain']",5c10c2dba1c5a8e8d9dcbb251fd8eab7
873,-ZAM3c37vTt_lnYuhjtfAw,Namaskar Nepal,1,4.0,,123.03078070029221,"['Carrer de Hipòlit Làzaro, 34', '08025 Barcelona', 'Spain']",f1aaf083aaa04498aad975bc45bdc089
874,qN4roYYAOlFaJdMo5_oppQ,Several Cafè,9,4.5,€,524.5917994387946,"['Carrer Gran de Sant Andreu, 165', '08030 Barcelona', 'Spain']",dedcd93fbe85671e73c79baf58bd7fed
